edition,sport,discipline,athlete,NOC,medal,id
1980,Athletics,Athletics,"KULA, Dainis",URS,Gold,131
1980,Athletics,Athletics,"MAKAROV, Aleksandr",URS,Silver,131
1980,Athletics,Athletics,"GUNBA, Saida",URS,Silver,131
1980,Athletics,Athletics,"PODLUZHNYI, Valeri",URS,Bronze,131
1980,Athletics,Athletics,"SKACHKO, Tatiana",URS,Bronze,131
1980,Athletics,Athletics,"KOLPAKOVA, Tatiana",URS,Gold,131
1980,Athletics,Athletics,"DZHUMANAZAROV, Setymkul",URS,Bronze,131
1980,Athletics,Athletics,"KURAGINA, Olga",URS,Bronze,131
1980,Athletics,Athletics,"TKACHENKO, Nadezhda",URS,Gold,131
1980,Athletics,Athletics,"RUKAVISHNIKOVA, Olga",URS,Silver,131
1980,Athletics,Athletics,"VOLKOV, Konstantin",URS,Silver,131
1980,Athletics,Athletics,"KISELEV, Vladimir",URS,Gold,131
1980,Athletics,Athletics,"BARYSHNIKOV, Aleksandr",URS,Silver,131
1980,Athletics,Athletics,"KRACHEVSKAIA, Svetlana",URS,Silver,131
1980,Athletics,Athletics,"UUDMAE, Yaak",URS,Gold,131
1980,Athletics,Athletics,"SANEEV, Viktor",URS,Silver,131
1980,Basketball,Basketball,"BELOSTENNYI, Aleksandr",URS,Bronze,131
1980,Basketball,Basketball,"BELOV, Sergei",URS,Bronze,131
1980,Basketball,Basketball,"DERIUGIN, Nikolai",URS,Bronze,131
1980,Basketball,Basketball,"EREMIN, Stanislav",URS,Bronze,131
1980,Basketball,Basketball,"IOVAISHA, Sergei",URS,Bronze,131
1980,Basketball,Basketball,"LOPATOV, Andrei",URS,Bronze,131
1980,Basketball,Basketball,"MILOSERDOV, Valeri",URS,Bronze,131
1980,Basketball,Basketball,"MYSHKIN, Anatoli",URS,Bronze,131
1980,Basketball,Basketball,"SALNIKOV, Aleksandr",URS,Bronze,131
1980,Basketball,Basketball,"TARAKANOV, Sergei",URS,Bronze,131
1980,Basketball,Basketball,"TKACHENKO, Vladimir",URS,Bronze,131
1980,Basketball,Basketball,"ZHIGILY, Vladimir",URS,Bronze,131
1980,Basketball,Basketball,"BARISHEVA-KOROSTELEVA, Olga",URS,Gold,131
1980,Basketball,Basketball,"BESSELENE, Vida",URS,Gold,131
1980,Basketball,Basketball,"FERYABNIKOVA, Nelli",URS,Gold,131
1980,Basketball,Basketball,"IVINSKAIA, Tatiana",URS,Gold,131
1980,Basketball,Basketball,"OVECHKINA, Tatiana",URS,Gold,131
1980,Basketball,Basketball,"ROGOZHINA, Liudmila",URS,Gold,131
1980,Basketball,Basketball,"RUPSHENE, Angelia",URS,Gold,131
1980,Basketball,Basketball,"SEMENOVA, Iuliana",URS,Gold,131
1980,Basketball,Basketball,"SHARMAI, Liubov",URS,Gold,131
1980,Basketball,Basketball,"SHUVAEVA-OLKHOVA, Nadezhda",URS,Gold,131
1980,Basketball,Basketball,"SUKHARNOVA, Olga",URS,Gold,131
1980,Basketball,Basketball,"ZAKHAROVA-NADIROVA, Tatiana",URS,Gold,131
1980,Boxing,Boxing,"SABIROV, Shamil",URS,Gold,131
1980,Boxing,Boxing,"ZAEV, Piotr",URS,Silver,131
1980,Boxing,Boxing,"MIROSHNICHENKO, Viktor",URS,Silver,131
1980,Boxing,Boxing,"RYBAKOV, Viktor",URS,Bronze,131
1980,Boxing,Boxing,"DEMIANENKO, Viktor",URS,Silver,131
1980,Boxing,Boxing,"KONAKBAEV, Serik",URS,Silver,131
1980,Boxing,Boxing,"KOSHKIN, Aleksandr",URS,Silver,131
1980,Boxing,Boxing,"SAVCHENKO, Viktor",URS,Silver,131
1980,Canoe / Kayak,Canoe / Kayak F,"POSTREKHIN, Sergei",URS,Silver,131
1980,Canoe / Kayak,Canoe / Kayak F,"POSTREKHIN, Sergei",URS,Gold,131
1980,Canoe / Kayak,Canoe / Kayak F,"LOBANOV, Yuri",URS,Bronze,131
1980,Canoe / Kayak,Canoe / Kayak F,"YURCHENKO, Vasili",URS,Bronze,131
1980,Canoe / Kayak,Canoe / Kayak F,"PARFENOVICH, Vladimir",URS,Gold,131
1980,Canoe / Kayak,Canoe / Kayak F,"MELNIKOVA, Antonina",URS,Bronze,131
1980,Canoe / Kayak,Canoe / Kayak F,"CHUKHRAI, Sergei",URS,Gold,131
1980,Canoe / Kayak,Canoe / Kayak F,"PARFENOVICH, Vladimir",URS,Gold,131
1980,Canoe / Kayak,Canoe / Kayak F,"CHUKHRAI, Sergei",URS,Gold,131
1980,Canoe / Kayak,Canoe / Kayak F,"PARFENOVICH, Vladimir",URS,Gold,131
1980,Canoe / Kayak,Canoe / Kayak F,"GOPOVA-TROFIMOVA, Nina",URS,Silver,131
1980,Canoe / Kayak,Canoe / Kayak F,"KREFT-ALEKSEEVA, Galina",URS,Silver,131
1980,Cycling,Cycling Road,"BARINOV, Yuri",URS,Bronze,131
1980,Cycling,Cycling Road,"SUKHORUCHENKOV, Sergei",URS,Gold,131
1980,Cycling,Cycling Road,"KASHIRIN, Yuri",URS,Gold,131
1980,Cycling,Cycling Road,"LOGVIN, Oleg",URS,Gold,131
1980,Cycling,Cycling Road,"SHELPAKOV, Sergei",URS,Gold,131
1980,Cycling,Cycling Road,"YARKIN, Anatoli",URS,Gold,131
1980,Cycling,Cycling Track,"PANFILOV, Aleksandr",URS,Silver,131
1980,Cycling,Cycling Track,"KOPYLOV, Sergei",URS,Bronze,131
1980,Cycling,Cycling Track,"MANAKOV, Viktor",URS,Gold,131
1980,Cycling,Cycling Track,"MOVCHAN, Valeri",URS,Gold,131
1980,Cycling,Cycling Track,"OSOKIN, Vladimir",URS,Gold,131
1980,Cycling,Cycling Track,"PETRAKOV, Vitali",URS,Gold,131
1980,Equestrian,Dressage,"UGRYUMOV, Viktor",URS,Bronze,131
1980,Equestrian,Dressage,IGROK,URS,Silver,131
1980,Equestrian,Dressage,"KOVSHOV, Yuri",URS,Silver,131
1980,Equestrian,Dressage,IGROK,URS,Gold,131
1980,Equestrian,Dressage,"KOVSHOV, Yuri",URS,Gold,131
1980,Equestrian,Dressage,PLOT,URS,Gold,131
1980,Equestrian,Dressage,"UGRYUMOV, Viktor",URS,Gold,131
1980,Equestrian,Dressage,"MISEVICH, Vera",URS,Gold,131
1980,Equestrian,Eventing,PINTSET,URS,Bronze,131
1980,Equestrian,Eventing,"SALNIKOV, Yuri",URS,Bronze,131
1980,Equestrian,Eventing,"BLINOV, Aleksandr",URS,Silver,131
1980,Equestrian,Eventing,GALZUN,URS,Silver,131
1980,Equestrian,Eventing,"BLINOV, Aleksandr",URS,Gold,131
1980,Equestrian,Eventing,GALZUN,URS,Gold,131
1980,Equestrian,Eventing,GELESPONT,URS,Gold,131
1980,Equestrian,Eventing,PINTSET,URS,Gold,131
1980,Equestrian,Eventing,"ROGOZHIN, Sergei",URS,Gold,131
1980,Equestrian,Eventing,"SALNIKOV, Yuri",URS,Gold,131
1980,Equestrian,Eventing,TSKHETI,URS,Gold,131
1980,Equestrian,Eventing,"VOLKOV, Valeri",URS,Gold,131
1980,Equestrian,Jumping,ESPADRON,URS,Silver,131
1980,Equestrian,Jumping,"KOROLKOV, Nikolai",URS,Silver,131
1980,Equestrian,Jumping,"ASMAEV, Viktor",URS,Gold,131
1980,Equestrian,Jumping,"CHUKANOV, Viacheslav",URS,Gold,131
1980,Equestrian,Jumping,ESPADRON,URS,Gold,131
1980,Equestrian,Jumping,GEPATIT,URS,Gold,131
1980,Equestrian,Jumping,"KOROLKOV, Nikolai",URS,Gold,131
1980,Equestrian,Jumping,"POGANOVSKI, Viktor",URS,Gold,131
1980,Equestrian,Jumping,REIS,URS,Gold,131
1980,Equestrian,Jumping,TOPKI,URS,Gold,131
1980,Fencing,Fencing,"ABUSHAKHMETOV, Aleksandr",URS,Bronze,131
1980,Fencing,Fencing,"KARAGIAN, Ashot",URS,Bronze,131
1980,Fencing,Fencing,"LUKOMSKY, Boris",URS,Bronze,131
1980,Fencing,Fencing,"MOZHAEV, Aleksandr",URS,Bronze,131
1980,Fencing,Fencing,"ROMANKOV, Aleksander",URS,Bronze,131
1980,Fencing,Fencing,"SMIRNOV, Vladimir",URS,Gold,131
1980,Fencing,Fencing,"KARAGIAN, Ashot",URS,Silver,131
1980,Fencing,Fencing,"LAPITSKI, Vladimir",URS,Silver,131
1980,Fencing,Fencing,"ROMANKOV, Aleksander",URS,Silver,131
1980,Fencing,Fencing,"RUZIEV, Sabirzhan",URS,Silver,131
1980,Fencing,Fencing,"SMIRNOV, Vladimir",URS,Silver,131
1980,Fencing,Fencing,"GILIAZOVA, Nailia",URS,Silver,131
1980,Fencing,Fencing,"NOVIKOVA-BELOVA, Elena",URS,Silver,131
1980,Fencing,Fencing,"SIDOROVA, Valentina",URS,Silver,131
1980,Fencing,Fencing,"TSAGARAEVA, Larisa",URS,Silver,131
1980,Fencing,Fencing,"USHAKOVA, Irina",URS,Silver,131
1980,Fencing,Fencing,"KROVOPUSKOV, Viktor",URS,Gold,131
1980,Fencing,Fencing,"BURTSEV, Mikhail",URS,Silver,131
1980,Fencing,Fencing,"ALEKHIN, Nikolai",URS,Gold,131
1980,Fencing,Fencing,"BURTSEV, Mikhail",URS,Gold,131
1980,Fencing,Fencing,"KROVOPUSKOV, Viktor",URS,Gold,131
1980,Fencing,Fencing,"NAZLYMOV, Vladimir",URS,Gold,131
1980,Fencing,Fencing,"SIDYAK, Viktor",URS,Gold,131
1980,Football,Football,"ANDREEV, Sergei",URS,Bronze,131
1980,Football,Football,"BALTACHA, Sergei",URS,Bronze,131
1980,Football,Football,"BESSONOV, Vladimir",URS,Bronze,131
1980,Football,Football,"CHELEBADZE, Revaz",URS,Bronze,131
1980,Football,Football,"CHERENKOV, Fiodor",URS,Bronze,131
1980,Football,Football,"CHIVADZE, Aleksandr",URS,Bronze,131
1980,Football,Football,"DASAEV, Rinat",URS,Bronze,131
1980,Football,Football,"GAVRILOV, Yuri",URS,Bronze,131
1980,Football,Football,"GAZZAEV, Valeri",URS,Bronze,131
1980,Football,Football,"KHIDIATULLIN, Vagiz",URS,Bronze,131
1980,Football,Football,"NIKULIN, Sergei",URS,Bronze,131
1980,Football,Football,"OGANESIAN, Khoren",URS,Bronze,131
1980,Football,Football,"PILGUI, Vladimir",URS,Bronze,131
1980,Football,Football,"PROKOPENKO, Aleksandr",URS,Bronze,131
1980,Football,Football,"ROMANTSEV, Oleg",URS,Bronze,131
1980,Football,Football,"SHAVLO, Sergei",URS,Bronze,131
1980,Football,Football,"SULAKVELIDZE, Tengiz",URS,Bronze,131
1980,Gymnastics,Artistic G.,"SHAPOSHNIKOVA, Natalia",URS,Bronze,131
1980,Gymnastics,Artistic G.,"DAVYDOVA, Elena",URS,Silver,131
1980,Gymnastics,Artistic G.,"DITYATIN, Aleksandr",URS,Bronze,131
1980,Gymnastics,Artistic G.,"ANDRIANOV, Nikolay",URS,Silver,131
1980,Gymnastics,Artistic G.,"SHAPOSHNIKOVA, Natalia",URS,Bronze,131
1980,Gymnastics,Artistic G.,"KIM, Nelli",URS,Gold,131
1980,Gymnastics,Artistic G.,"ANDRIANOV, Nikolay",URS,Bronze,131
1980,Gymnastics,Artistic G.,"DITYATIN, Aleksandr",URS,Silver,131
1980,Gymnastics,Artistic G.,"DITYATIN, Aleksandr",URS,Gold,131
1980,Gymnastics,Artistic G.,"ANDRIANOV, Nikolay",URS,Silver,131
1980,Gymnastics,Artistic G.,"DAVYDOVA, Elena",URS,Gold,131
1980,Gymnastics,Artistic G.,"TKACHEV, Aleksandr",URS,Gold,131
1980,Gymnastics,Artistic G.,"DITYATIN, Aleksandr",URS,Silver,131
1980,Gymnastics,Artistic G.,"DITYATIN, Aleksandr",URS,Silver,131
1980,Gymnastics,Artistic G.,"DITYATIN, Aleksandr",URS,Gold,131
1980,Gymnastics,Artistic G.,"TKACHEV, Aleksandr",URS,Silver,131
1980,Gymnastics,Artistic G.,"ANDRIANOV, Nikolay",URS,Gold,131
1980,Gymnastics,Artistic G.,"AZARIAN, Eduard",URS,Gold,131
1980,Gymnastics,Artistic G.,"DITYATIN, Aleksandr",URS,Gold,131
1980,Gymnastics,Artistic G.,"MAKUTS, Bogdan",URS,Gold,131
1980,Gymnastics,Artistic G.,"MARKELOV, Vladimir",URS,Gold,131
1980,Gymnastics,Artistic G.,"TKACHEV, Aleksandr",URS,Gold,131
1980,Gymnastics,Artistic G.,"DAVYDOVA, Elena",URS,Gold,131
1980,Gymnastics,Artistic G.,"FILATOVA, Maria",URS,Gold,131
1980,Gymnastics,Artistic G.,"KIM, Nelli",URS,Gold,131
1980,Gymnastics,Artistic G.,"NAIMUSHINA, Elena",URS,Gold,131
1980,Gymnastics,Artistic G.,"SHAPOSHNIKOVA, Natalia",URS,Gold,131
1980,Gymnastics,Artistic G.,"ZAKHAROVA, Stella",URS,Gold,131
1980,Gymnastics,Artistic G.,"FILATOVA, Maria",URS,Bronze,131
1980,Gymnastics,Artistic G.,"ANDRIANOV, Nikolay",URS,Gold,131
1980,Gymnastics,Artistic G.,"DITYATIN, Aleksandr",URS,Silver,131
1980,Gymnastics,Artistic G.,"SHAPOSHNIKOVA, Natalia",URS,Gold,131
1980,Handball,Handball,"ANPILOGOV, Aleksandr",URS,Silver,131
1980,Handball,Handball,"BELOV, Vladimir",URS,Silver,131
1980,Handball,Handball,"CHERNYSHOV, Evgeni",URS,Silver,131
1980,Handball,Handball,"FEDYUKIN, Anatoli",URS,Silver,131
1980,Handball,Handball,"ISHCHENKO, Mikhail",URS,Silver,131
1980,Handball,Handball,"KARSHAKEVICH, Aleksandr",URS,Silver,131
1980,Handball,Handball,"KIDYAEV, Yuri",URS,Silver,131
1980,Handball,Handball,"KRAVTSOV, Vladimir",URS,Silver,131
1980,Handball,Handball,"KUSHNIRYUK, Sergei",URS,Silver,131
1980,Handball,Handball,"MAKHORIN, Viktor",URS,Silver,131
1980,Handball,Handball,"NOVITSKI, Valdemar",URS,Silver,131
1980,Handball,Handball,"REPIEV, Vladimir",URS,Silver,131
1980,Handball,Handball,"TOMIN, Nikolai",URS,Silver,131
1980,Handball,Handball,"ZHUK, Aleksei",URS,Silver,131
1980,Handball,Handball,"BEREZHNAYA-ODINOKOVA, Liubov",URS,Gold,131
1980,Handball,Handball,"BOBRUS-PARADNIK, Liudmila",URS,Gold,131
1980,Handball,Handball,"CHESAITITE-NENENENE, Aldona",URS,Gold,131
1980,Handball,Handball,"KARLOVA, Larisa",URS,Gold,131
1980,Handball,Handball,"LUKIANENKO, Natalia",URS,Gold,131
1980,Handball,Handball,"LUTAEVA, Valentina",URS,Gold,131
1980,Handball,Handball,"MAKARETS-KOCHERGINA, Tatiana",URS,Gold,131
1980,Handball,Handball,"PALCHIKOVA, Irina",URS,Gold,131
1980,Handball,Handball,"SAFINA, Yulia",URS,Gold,131
1980,Handball,Handball,"SAVKINA, Larisa",URS,Gold,131
1980,Handball,Handball,"SHERSTYUK-TIMOSHKINA, Natalia",URS,Gold,131
1980,Handball,Handball,"STRECHEN, Sigita",URS,Gold,131
1980,Handball,Handball,"TURCHINA, Zinaida",URS,Gold,131
1980,Handball,Handball,"ZUBAREVA, Olga",URS,Gold,131
1980,Hockey,Hockey,"AIRAPETYAN, Sos",URS,Bronze,131
1980,Hockey,Hockey,"AZIZOV, Minneula",URS,Bronze,131
1980,Hockey,Hockey,"BELIAKOV, Valeri",URS,Bronze,131
1980,Hockey,Hockey,"DEPUTATOV, Viktor",URS,Bronze,131
1980,Hockey,Hockey,"GONCHAROV, Aleksandr",URS,Bronze,131
1980,Hockey,Hockey,"GUSEV, Aleksandr",URS,Bronze,131
1980,Hockey,Hockey,"KLEVTSOV, Sergei",URS,Bronze,131
1980,Hockey,Hockey,"LAMPEEV, Viacheslav",URS,Bronze,131
1980,Hockey,Hockey,"MIASNIKOV, Aleksandr",URS,Bronze,131
1980,Hockey,Hockey,"NICHEPURENKO, Mikhail",URS,Bronze,131
1980,Hockey,Hockey,"PAVLOVSKI, Leonid",URS,Bronze,131
1980,Hockey,Hockey,"PLESHAKOV, Sergei",URS,Bronze,131
1980,Hockey,Hockey,"PLESHAKOV, Vladimir",URS,Bronze,131
1980,Hockey,Hockey,"SYCHEV, Aleksandr",URS,Bronze,131
1980,Hockey,Hockey,"ZAGORODNEV, Oleg",URS,Bronze,131
1980,Hockey,Hockey,"ZIGANGIROV, Farit",URS,Bronze,131
1980,Hockey,Hockey,"AKHMEROVA, Liailia",URS,Bronze,131
1980,Hockey,Hockey,"BUZUNOVA, Natalia",URS,Bronze,131
1980,Hockey,Hockey,"BYKOVA, Natalia",URS,Bronze,131
1980,Hockey,Hockey,"EMBAKHTOVA, Tatiana",URS,Bronze,131
1980,Hockey,Hockey,"FILIPPOVA, Nadezhda",URS,Bronze,131
1980,Hockey,Hockey,"FROLOVA, Liudmila",URS,Bronze,131
1980,Hockey,Hockey,"GLUBOKOVA, Lidia",URS,Bronze,131
1980,Hockey,Hockey,"GORBATKOVA, Nelli",URS,Bronze,131
1980,Hockey,Hockey,"GURYEVA, Elena",URS,Bronze,131
1980,Hockey,Hockey,"INZHUVATOVA, Galina",URS,Bronze,131
1980,Hockey,Hockey,"KHAM, Alina",URS,Bronze,131
1980,Hockey,Hockey,"KRASNIKOVA, Natella",URS,Bronze,131
1980,Hockey,Hockey,"OVECHKINA, Nadezhda",URS,Bronze,131
1980,Hockey,Hockey,"SHVYGANOVA, Tatiana",URS,Bronze,131
1980,Hockey,Hockey,"VIUZHANINA, Galina",URS,Bronze,131
1980,Hockey,Hockey,"ZAZDRAVNYKH, Valentina",URS,Bronze,131
1980,Judo,Judo,"EMIZH, Arambi",URS,Bronze,131
1980,Judo,Judo,"SOLODUKHIN, Nikolai",URS,Gold,131
1980,Judo,Judo,"KHABARELI, Shota",URS,Gold,131
1980,Judo,Judo,"YATSKEVICH, Aleksandr",URS,Bronze,131
1980,Judo,Judo,"KHUBULURI, Tengiz",URS,Silver,131
1980,Modern Pentathlon,Modern Pentath.,"LEDNEV, Pavel",URS,Bronze,131
1980,Modern Pentathlon,Modern Pentath.,"STAROSTIN, Anatoli",URS,Gold,131
1980,Modern Pentathlon,Modern Pentath.,"LEDNEV, Pavel",URS,Gold,131
1980,Modern Pentathlon,Modern Pentath.,"LIPEEV, Evgeni",URS,Gold,131
1980,Modern Pentathlon,Modern Pentath.,"STAROSTIN, Anatoli",URS,Gold,131
1980,Rowing,Rowing,"PIMENOV, Nikolai",URS,Silver,131
1980,Rowing,Rowing,"PIMENOV, Yuri",URS,Silver,131
1980,Rowing,Rowing,"ALEXANDROVA-POPOVA, Larissa",URS,Gold,131
1980,Rowing,Rowing,"KHLOPTSEVA, Elena",URS,Gold,131
1980,Rowing,Rowing,"DMITRIENKO, Grigori",URS,Bronze,131
1980,Rowing,Rowing,"KOKOSHIN, Viktor",URS,Bronze,131
1980,Rowing,Rowing,"LUGIN, Andrei",URS,Bronze,131
1980,Rowing,Rowing,"MAISTRENKO, Igor",URS,Bronze,131
1980,Rowing,Rowing,"MANTSEVICH, Aleksandr",URS,Bronze,131
1980,Rowing,Rowing,"NORMANTAS, Ionas",URS,Bronze,131
1980,Rowing,Rowing,"PINTSKUS, Ionas",URS,Bronze,131
1980,Rowing,Rowing,"TISHCHENKO, Andrei",URS,Bronze,131
1980,Rowing,Rowing,"TKACHENKO, Aleksandr",URS,Bronze,131
1980,Rowing,Rowing,"FROLOVA, Nina",URS,Silver,131
1980,Rowing,Rowing,"PAZIUN, Maria",URS,Silver,131
1980,Rowing,Rowing,"PIVOVAROVA, Olga",URS,Silver,131
1980,Rowing,Rowing,"PREOBRAZHENSKAIA, Nina",URS,Silver,131
1980,Rowing,Rowing,"PRISHCHEPA, Nadezhda",URS,Silver,131
1980,Rowing,Rowing,"STETSENKO, Tatiana",URS,Silver,131
1980,Rowing,Rowing,"TERESHINA, Elena",URS,Silver,131
1980,Rowing,Rowing,"UMANETS, Nina",URS,Silver,131
1980,Rowing,Rowing,"ZHULINA, Valentina",URS,Silver,131
1980,Rowing,Rowing,"DOLININ, Valeri",URS,Silver,131
1980,Rowing,Rowing,"ELISEEV, Vitali",URS,Silver,131
1980,Rowing,Rowing,"KAMKIN, Aleksei",URS,Silver,131
1980,Rowing,Rowing,"KULAGIN, Aleksandr",URS,Silver,131
1980,Rowing,Rowing,"BERZINSH, Yuris",URS,Silver,131
1980,Rowing,Rowing,"GARONSKIS, Artur",URS,Silver,131
1980,Rowing,Rowing,"KRISHIANIS, Dimant",URS,Silver,131
1980,Rowing,Rowing,"KRISHIANIS, Dzintars",URS,Silver,131
1980,Rowing,Rowing,"TIKMERS, Zhorzh",URS,Silver,131
1980,Rowing,Rowing,"CHEREMISINA, Nina",URS,Bronze,131
1980,Rowing,Rowing,"FADEEVA, Maria",URS,Bronze,131
1980,Rowing,Rowing,"SEMENOVA, Svetlana",URS,Bronze,131
1980,Rowing,Rowing,"SOVETNIKOVA, Galina",URS,Bronze,131
1980,Rowing,Rowing,"STUDNEVA, Marina",URS,Bronze,131
1980,Rowing,Rowing,"KRIUCHKIN, Gennadi",URS,Silver,131
1980,Rowing,Rowing,"LUKYANOV, Aleksandr",URS,Silver,131
1980,Rowing,Rowing,"PEREVERZEV, Viktor",URS,Silver,131
1980,Rowing,Rowing,"CHEREMISINA, Nina",URS,Silver,131
1980,Rowing,Rowing,"LIUBIMOVA, Nadezhda",URS,Silver,131
1980,Rowing,Rowing,"MATIEVSKAIA, Elena",URS,Silver,131
1980,Rowing,Rowing,"PUSTOVIT, Antonina",URS,Silver,131
1980,Rowing,Rowing,"VASILCHENKO, Olga",URS,Silver,131
1980,Rowing,Rowing,"BARBAKOV, Evgeni",URS,Silver,131
1980,Rowing,Rowing,"DOVGAN, Nikolai",URS,Silver,131
1980,Rowing,Rowing,"KLESHNEV, Valeri",URS,Silver,131
1980,Rowing,Rowing,"SHAPOCHKA, Yuri",URS,Silver,131
1980,Rowing,Rowing,"YAKUSHA, Vasili",URS,Silver,131
1980,Rowing,Rowing,"DUMCHEVA, Antonina",URS,Silver,131
1980,Sailing,Sailing,"BUDNIKOV, Aleksandr",URS,Silver,131
1980,Sailing,Sailing,"BUDNIKOV, Boris",URS,Silver,131
1980,Sailing,Sailing,"POLYAKOV, Nikolai",URS,Silver,131
1980,Sailing,Sailing,"BALASHOV, Andrei",URS,Bronze,131
1980,Sailing,Sailing,"MANKIN, Valentyn",URS,Gold,131
1980,Sailing,Sailing,"MUZYCHENKO, Aleksandr",URS,Gold,131
1980,Shooting,Shooting,"MELENTIEV, Aleksandr",URS,Gold,131
1980,Shooting,Shooting,"VLASOV, Viktor",URS,Gold,131
1980,Shooting,Shooting,"GAZOV, Aleksandr",URS,Bronze,131
1980,Shooting,Shooting,"SOKOLOV, Igor",URS,Gold,131
1980,Shooting,Shooting,"YAMBULATOV, Rustam",URS,Silver,131
1980,Volleyball,Volleyball,"CHERNYSHEV, Vladimir",URS,Gold,131
1980,Volleyball,Volleyball,"DOROKHOV, Vladimir",URS,Gold,131
1980,Volleyball,Volleyball,"ERMILOV, Aleksandr",URS,Gold,131
1980,Volleyball,Volleyball,"KONDRA, Vladimir",URS,Gold,131
1980,Volleyball,Volleyball,"KRIVOV, Valeri",URS,Gold,131
1980,Volleyball,Volleyball,"LASHCHENOV, Fiodor",URS,Gold,131
1980,Volleyball,Volleyball,"LOOR, Viliar",URS,Gold,131
1980,Volleyball,Volleyball,"MOLIBOGA, Oleg",URS,Gold,131
1980,Volleyball,Volleyball,"PANCHENKO, Yuri",URS,Gold,131
1980,Volleyball,Volleyball,"SAVIN, Aleksandr",URS,Gold,131
1980,Volleyball,Volleyball,"SELIVANOV, Pavel",URS,Gold,131
1980,Volleyball,Volleyball,"ZAITSEV, Viacheslav",URS,Gold,131
1980,Volleyball,Volleyball,"AKHAMINOVA, Elena",URS,Gold,131
1980,Volleyball,Volleyball,"ANDREIUK, Elena",URS,Gold,131
1980,Volleyball,Volleyball,"BADULINA, Svetlana",URS,Gold,131
1980,Volleyball,Volleyball,"CHERNYSHOVA, Liudmila",URS,Gold,131
1980,Volleyball,Volleyball,"KOZYREVA, Liubov",URS,Gold,131
1980,Volleyball,Volleyball,"LOGINOVA, Lidia",URS,Gold,131
1980,Volleyball,Volleyball,"MAKOGONOVA, Irina",URS,Gold,131
1980,Volleyball,Volleyball,"NIKISHINA, Svetlana",URS,Gold,131
1980,Volleyball,Volleyball,"PAVLOVA, Larisa",URS,Gold,131
1980,Volleyball,Volleyball,"RADZEVICH, Nadezhda",URS,Gold,131
1980,Volleyball,Volleyball,"RAZUMOVA, Natalia",URS,Gold,131
1980,Volleyball,Volleyball,"SOLOVOVA, Olga",URS,Gold,131
1980,Weightlifting,Weightlifting,"OSMONALIEV, Kanybek",URS,Gold,131
1980,Weightlifting,Weightlifting,"SARKISIAN, Yurik",URS,Silver,131
1980,Weightlifting,Weightlifting,"RAKHMANOV, Sultan",URS,Gold,131
1980,Weightlifting,Weightlifting,"TARANENKO, Leonid",URS,Gold,131
1980,Weightlifting,Weightlifting,"MAZIN, Viktor",URS,Gold,131
1980,Weightlifting,Weightlifting,"PERVI, Aleksandr",URS,Silver,131
1980,Weightlifting,Weightlifting,"VARDANIAN, Yurik",URS,Gold,131
1980,Weightlifting,Weightlifting,"NIKITIN, Igor",URS,Silver,131
1980,Wrestling,Wrestling Free.,"KORNILAEV, Sergei",URS,Bronze,131
1980,Wrestling,Wrestling Free.,"ANDIEV, Soslan",URS,Gold,131
1980,Wrestling,Wrestling Free.,"BELOGLAZOV, Anatoli",URS,Gold,131
1980,Wrestling,Wrestling Free.,"BELOGLAZOV, Sergei",URS,Gold,131
1980,Wrestling,Wrestling Free.,"ABUSHEV, Magomedgasan",URS,Gold,131
1980,Wrestling,Wrestling Free.,"ABSAIDOV, Saipulla",URS,Gold,131
1980,Wrestling,Wrestling Free.,"ARATSILOV, Magomedkhan",URS,Silver,131
1980,Wrestling,Wrestling Free.,"OGANISIAN, Sanasar",URS,Gold,131
1980,Wrestling,Wrestling Free.,"MATE, Ilia",URS,Gold,131
1980,Wrestling,Wrestling Gre-R,"USHKEMPIROV, Zhaksylyk",URS,Gold,131
1980,Wrestling,Wrestling Gre-R,"KOLCHINSKY, Aleksandr",URS,Gold,131
1980,Wrestling,Wrestling Gre-R,"BLAGIDZE, Vakhtang",URS,Gold,131
1980,Wrestling,Wrestling Gre-R,"SERIKOV, Shamil",URS,Gold,131
1980,Wrestling,Wrestling Gre-R,"KRAMORENKO, Boris",URS,Bronze,131
1980,Wrestling,Wrestling Gre-R,"BYKOV, Anatoli",URS,Silver,131
1980,Wrestling,Wrestling Gre-R,"KORBAN, Gennadi",URS,Gold,131
1980,Wrestling,Wrestling Gre-R,"KANYGIN, Igor",URS,Silver,131
1988,Aquatics,Swimming,"POLYANSKI, Igor",URS,Bronze,131
1988,Aquatics,Swimming,"VOLKOV, Dmitri",URS,Bronze,131
1988,Aquatics,Swimming,"SALNIKOV, Vladimir",URS,Gold,131
1988,Aquatics,Swimming,"POLYANSKI, Igor",URS,Gold,131
1988,Aquatics,Swimming,"YAROSHCHUK, Vadim",URS,Bronze,131
1988,Aquatics,Swimming,"DENDEBEROVA, Elena",URS,Silver,131
1988,Aquatics,Swimming,"BASHKATOV, Juri",URS,Silver,131
1988,Aquatics,Swimming,"EVSEEV, Nikolai",URS,Silver,131
1988,Aquatics,Swimming,"PRIGODA, Guennadi",URS,Silver,131
1988,Aquatics,Swimming,"TKASHENKO, Vladimir",URS,Silver,131
1988,Aquatics,Swimming,"POLYANSKI, Igor",URS,Bronze,131
1988,Aquatics,Swimming,"PRIGODA, Guennadi",URS,Bronze,131
1988,Aquatics,Swimming,"VOLKOV, Dmitri",URS,Bronze,131
